Date,GGAL,YPF,PAM,BBAR,BMA
2023-02-21,10.998279571533203,11.399999618530273,32.400001525878906,3.6997249126434326,16.222993850708008
2023-02-22,11.065140724182129,11.369999885559082,32.34000015258789,3.6441502571105957,16.255022048950195
2023-02-23,11.315858840942383,11.710000038146973,32.84000015258789,3.8029367923736572,16.73546600341797
2023-02-24,11.240643501281738,11.880000114440918,33.0099983215332,4.0014190673828125,16.599340438842773
2023-02-27,11.45793628692627,12.109999656677246,33.459999084472656,4.072873592376709,16.98369598388672
2023-02-28,11.131997108459473,11.770000457763672,32.9900016784668,4.056994915008545,16.59133529663086
2023-03-01,11.215572357177734,12.100000381469727,33.52000045776367,4.104630947113037,16.463214874267578
2023-03-02,10.42998218536377,11.550000190734863,32.310001373291016,3.834693431854248,15.3341703414917
2023-03-03,10.73084545135498,11.930000305175781,32.4900016784668,3.9379048347473145,15.774577140808105
2023-03-06,10.897993087768555,12.710000038146973,34.0099983215332,4.041116237640381,16.28705406188965
2023-03-07,10.588769912719727,11.800000190734863,33.08000183105469,3.882328987121582,15.894688606262207
2023-03-08,11.014994621276855,12.050000190734863,33.08000183105469,4.128448009490967,16.63937759399414
2023-03-09,10.49683952331543,11.5600004196167,31.920000076293945,3.91408634185791,15.91871166229248
2023-03-10,9.786465644836426,10.649999618530273,29.579999923706055,3.6282713413238525,15.166015625
2023-03-13,9.418741226196289,9.90999984741211,28.670000076293945,3.445666790008545,14.797676086425781
2023-03-14,9.184733390808105,9.779999732971191,28.829999923706055,3.3821523189544678,14.637528419494629
2023-03-15,8.616436004638672,9.270000457763672,27.3799991607666,3.12015438079834,13.460441589355469
2023-03-16,9.092801094055176,9.520000457763672,28.600000381469727,3.2868802547454834,14.493396759033203
2023-03-17,8.725079536437988,9.050000190734863,28.399999618530273,3.0963363647460938,13.716673851013184
2023-03-20,8.591360092163086,9.130000114440918,28.1299991607666,2.9931249618530273,13.444424629211426
2023-03-21,9.234878540039062,9.819999694824219,29.350000381469727,3.231304883956909,14.373282432556152
2023-03-22,8.975799560546875,9.770000457763672,28.299999237060547,3.159850835800171,14.020956993103027
2023-03-23,8.842082023620605,9.65999984741211,28.020000457763672,3.0407607555389404,13.644611358642578
2023-03-24,8.900583267211914,9.619999885559082,29.0,3.080458164215088,13.636604309082031
2023-03-27,9.35188102722168,10.3100004196167,30.799999237060547,3.215426445007324,14.45335578918457
2023-03-28,9.527385711669922,10.829999923706055,32.58000183105469,3.2710015773773193,14.573471069335938
2023-03-29,9.719605445861816,11.229999542236328,32.93000030517578,3.3345160484313965,14.877750396728516
2023-03-30,9.527385711669922,11.430000305175781,32.720001220703125,3.3027584552764893,14.877750396728516
2023-03-31,9.176375389099121,10.979999542236328,32.97999954223633,3.112215280532837,14.261178970336914
2023-04-03,9.493955612182617,11.649999618530273,34.630001068115234,3.207486629486084,14.757640838623047
2023-04-04,9.268306732177734,11.399999618530273,33.29999923706055,3.1519112586975098,14.341255187988281
2023-04-05,9.268306732177734,11.470000267028809,33.849998474121094,3.1519112586975098,14.437342643737793
2023-04-06,9.142946243286133,11.15999984741211,33.709999084472656,3.112215280532837,14.245166778564453
2023-04-10,9.301736831665039,12.300000190734863,34.41999816894531,3.2868802547454834,14.421327590942383
2023-04-11,9.736320495605469,12.40999984741211,34.540000915527344,3.525059461593628,14.9978609085083
2023-04-12,10.329691886901855,12.539999961853027,36.40999984741211,3.6520891189575195,15.654464721679688
2023-04-13,10.396552085876465,12.350000381469727,36.95000076293945,3.7076640129089355,16.046831130981445
2023-04-14,10.638912200927734,12.449999809265137,37.560001373291016,3.890267848968506,16.623363494873047
2023-04-17,10.806061744689941,12.279999732971191,37.630001068115234,3.9855408668518066,16.903623580932617
2023-04-18,10.34640884399414,12.220000267028809,36.63999938964844,3.882328987121582,16.006790161132812
2023-04-19,9.7279634475708,11.5600004196167,35.15999984741211,3.5885746479034424,14.64553451538086
2023-04-20,9.920183181762695,11.479999542236328,35.189998626708984,3.6600289344787598,14.893763542175293
2023-04-21,9.74467658996582,11.300000190734863,34.29999923706055,3.5409388542175293,14.469372749328613
2023-04-24,9.778105735778809,11.430000305175781,34.77000045776367,3.556817054748535,14.533432006835938
2023-04-25,9.719605445861816,11.119999885559082,34.40999984741211,3.509181261062622,14.509411811828613
2023-04-26,9.602603912353516,11.020000457763672,34.43000030517578,3.493302345275879,14.3812894821167
2023-04-27,9.594243049621582,11.079999923706055,34.2599983215332,3.429788589477539,14.109041213989258
2023-04-28,9.62767505645752,11.119999885559082,34.13999938964844,3.3980307579040527,14.165093421936035
2023-05-01,9.36023998260498,10.970000267028809,33.41999816894531,3.3027584552764893,13.788742065429688
2023-05-02,9.519028663635254,10.8100004196167,33.84000015258789,3.255122661590576,13.908855438232422
2023-05-03,9.443812370300293,10.619999885559082,33.25,3.175729513168335,13.772729873657227
2023-05-04,9.134589195251465,10.539999961853027,32.529998779296875,3.0725181102752686,13.460441589355469
2023-05-05,9.74467658996582,11.390000343322754,34.130001068115234,3.2868802547454834,14.253171920776367
2023-05-08,9.970325469970703,11.520000457763672,33.810001373291016,3.3662726879119873,14.357267379760742
2023-05-09,10.145828247070312,11.739999771118164,34.470001220703125,3.413909435272217,14.725608825683594
2023-05-10,10.321333885192871,11.649999618530273,35.150001525878906,3.485363006591797,14.66154956817627
2023-05-11,10.655630111694336,11.75,36.2400016784668,3.6044530868530273,14.869742393493652
2023-05-12,10.354765892028809,11.359999656677246,37.36000061035156,3.6282713413238525,14.797676086425781
2023-05-15,10.237763404846191,11.130000114440918,36.599998474121094,3.6203315258026123,14.653541564941406
2023-05-16,9.48559856414795,10.800000190734863,35.130001068115234,3.429788589477539,13.708670616149902
2023-05-17,9.895109176635742,11.0600004196167,35.70000076293945,3.556817054748535,14.269187927246094
2023-05-18,9.636030197143555,10.880000114440918,35.15999984741211,3.413909435272217,13.860811233520508
2023-05-19,9.69453239440918,10.8100004196167,36.119998931884766,3.4218485355377197,14.149077415466309
2023-05-22,9.502311706542969,10.800000190734863,35.77000045776367,3.3583340644836426,13.79675006866455
2023-05-23,9.577529907226562,11.170000076293945,36.290000915527344,3.461545467376709,14.125052452087402
2023-05-24,9.82824993133545,11.380000114440918,36.709999084472656,3.5012412071228027,14.20512866973877
2023-05-25,9.74467658996582,11.0600004196167,36.72999954223633,3.445666790008545,14.085016250610352
2023-05-26,9.761391639709473,11.119999885559082,36.689998626708984,3.493302345275879,14.069002151489258
2023-05-30,10.120759010314941,11.279999732971191,37.459999084472656,3.556817054748535,14.397305488586426
2023-05-31,10.306572914123535,10.989999771118164,37.0,3.4774231910705566,14.060995101928711
2023-06-01,10.497594833374023,11.300000190734863,38.38999938964844,3.6044530868530273,14.67756462097168
2023-06-02,10.26315689086914,11.479999542236328,38.52000045776367,3.5806350708007812,14.74162483215332
2023-06-05,10.70598316192627,11.729999542236328,39.13999938964844,3.7076640129089355,15.3742094039917
2023-06-06,12.09524154663086,12.460000038146973,40.83000183105469,4.160205841064453,17.528200149536133
2023-06-07,12.590166091918945,12.529999732971191,40.130001068115234,4.318992614746094,17.976612091064453
2023-06-08,12.746460914611816,12.619999885559082,39.470001220703125,4.160205841064453,17.504173278808594
2023-06-09,12.859336853027344,12.550000190734863,39.13999938964844,4.271356105804443,17.456134796142578
2023-06-12,12.676996231079102,12.390000343322754,38.779998779296875,4.239599227905273,17.624286651611328
2023-06-13,13.18060302734375,12.399999618530273,38.54999923706055,4.287234783172607,17.992630004882812
2023-06-14,13.484502792358398,12.5,38.189998626708984,4.366628646850586,17.85650062561035
2023-06-15,13.857867240905762,13.449999809265137,38.34000015258789,4.422203540802002,18.657241821289062
2023-06-16,14.648006439208984,14.550000190734863,40.90999984741211,4.676261901855469,19.59410858154297
2023-06-20,14.89112663269043,14.539999961853027,42.77000045776367,4.858865737915039,20.755178451538086
2023-06-21,15.455514907836914,15.449999809265137,43.79999923706055,4.977956295013428,21.403779983520508
2023-06-22,14.326739311218262,14.729999542236328,42.09000015258789,4.747715473175049,20.162633895874023
2023-06-23,14.569862365722656,14.789999961853027,42.040000915527344,4.842988014221191,20.26673126220703
2023-06-26,15.255807876586914,15.399999618530273,42.38999938964844,5.009714126586914,22.036365509033203
2023-06-27,14.561179161071777,14.989999771118164,41.79999923706055,4.842988014221191,21.179576873779297
2023-06-28,14.648006439208984,14.770000457763672,41.7400016784668,4.874744892120361,21.171566009521484
2023-06-29,14.96927261352539,15.1899995803833,42.36000061035156,4.914441108703613,21.331716537475586
2023-06-30,14.934542655944824,14.890000343322754,43.31999969482422,4.866805076599121,21.131528854370117
2023-07-03,15.03005313873291,14.890000343322754,42.81999969482422,4.914441108703613,21.019426345825195
2023-07-05,15.14293098449707,15.149999618530273,43.650001525878906,4.9065022468566895,20.94736099243164
2023-07-06,13.988109588623047,14.050000190734863,40.970001220703125,4.485718250274658,19.369903564453125
2023-07-07,14.404888153076172,14.369999885559082,41.63999938964844,4.700079917907715,20.066547393798828
2023-07-10,14.151337623596191,14.510000228881836,41.310001373291016,4.620687007904053,19.474000930786133
2023-07-11,14.326804161071777,14.420000076293945,41.5,4.628625869750977,19.762264251708984
2023-07-12,14.65141773223877,14.9399995803833,43.189998626708984,4.676261901855469,20.41887092590332
2023-07-13,15.239229202270508,15.170000076293945,43.54999923706055,4.763594150543213,21.283668518066406
2023-07-14,14.282938957214355,14.479999542236328,42.779998779296875,4.453960418701172,19.96245002746582
2023-07-17,15.063763618469238,15.239999771118164,44.869998931884766,4.771533966064453,21.304471969604492
2023-07-18,15.29186725616455,15.479999542236328,44.709999084472656,4.739775657653809,21.328937530517578
2023-07-19,15.002349853515625,15.350000381469727,43.900001525878906,4.5571722984313965,20.864362716674805
2023-07-20,15.26555061340332,15.25,43.88999938964844,4.676261901855469,21.237682342529297
2023-07-21,15.660346984863281,15.460000038146973,44.619998931884766,4.83585262298584,21.834989547729492
2023-07-24,15.248002052307129,15.630000114440918,44.25,4.747636795043945,21.295751571655273
2023-07-25,15.511200904846191,15.630000114440918,44.060001373291016,4.731597900390625,21.62759017944336
2023-07-26,15.581391334533691,15.399999618530273,43.689998626708984,4.83585262298584,21.735437393188477
2023-07-27,14.493498802185059,14.350000381469727,41.2400016784668,4.434870719909668,20.43297004699707
