Date,AAPL,MSFT,GOOGL,AMZN,NVDA
2021-01-26,"139,22915649414062","222,42222595214844","94,6155014038086","166,30650329589844","13,396848678588867"
2021-01-27,"138,1593780517578","222,96791076660156","90,20149230957031","161,62899780273438","12,88082504272461"
2021-01-28,"133,3258056640625","228,74073791503906","91,90044403076172","161,88099670410156","13,01369571685791"
2021-01-29,"128,33668518066406","222,06800842285156","90,61903381347656","160,30999755859375","12,952621459960938"
2021-02-01,"130,45684814453125","229,42999267578125","93,87759399414062","167,1439971923828","13,19916820526123"
2021-02-02,"131,2834930419922","229,29600524902344","95,16942596435547","169,0","13,518003463745117"
2021-02-03,"130,26234436035156","232,63719177246094","102,10014343261719","165,62649536132812","13,491827011108398"
2021-02-04,"133,61756896972656","231,68942260742188","101,83979797363281","166,5500030517578","13,625191688537598"
2021-02-05,"133,20362854003906","231,8712921142578","103,58537292480469","167,6074981689453","13,55215072631836"
2021-02-08,"133,3497314453125","232,12979125976562","103,37162780761719","166,14700317382812","14,397481918334961"
2021-02-09,"132,47312927246094","233,37435913085938","102,91887664794922","165,25","14,222480773925781"
2021-02-10,"131,86924743652344","232,4648895263672","103,46881866455078","164,32899475097656","14,722049713134766"
2021-02-11,"131,6160430908203","234,0636444091797","103,5813980102539","163,10650634765625","15,207155227661133"
2021-02-12,"131,84979248046875","234,54229736328125","103,89282989501953","163,885498046875","14,918487548828125"
2021-02-16,"129,72647094726562","233,30731201171875","104,66991424560547","163,44749450683594","15,286429405212402"
2021-02-17,"127,43758392333984","234,324462890625","105,06265258789062","165,4320068359375","14,863395690917969"
2021-02-18,"126,33699798583984","233,9310302734375","104,42740631103516","166,4114990234375","14,786615371704102"
